ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40046795,2.2878639,up,PON1,1769,chr7,-,94927668,94953884,3.7253034,3.9701288,3.4269547,2.3474622,4.3342447,2.3668175,0.007686313239855584
ASHGV40056873,2.4195411,up,PRR34,1836,chr22,-,46446338,46450024,4.363789,3.7277377,4.3312035,4.014954,4.072072,2.8272178,4.209047496596755e-6
ASHGV40042421,5.2150058,up,PCDHA7,5221,chr5,+,140213968,140391929,10.612789,8.803231,10.926059,5.4278383,8.097761,6.3908668,0.042993306986206084
ASHGV40027422,6.1935593,up,POTEI,3228,chr2,-,131220388,131266808,2.3348548,3.6108317,7.153869,6.5782237,5.310152,2.3668175,0.019357060215596304
ASHGV40000770,2.8488266,up,AP000350.10,788,chr22,+,24204374,24237410,10.774646,10.169808,8.479351,10.863906,9.884508,8.524076,0.007916288975748217
ASHGV40056612,2.2344262,up,CCDC121,2361,chr2,-,27848505,27851898,8.612703,8.118598,7.4306436,8.255614,7.6275163,6.8491106,6.338148234860764e-4
ASHGV40025638,2.6546525,up,ZNF540,3266,chr19,+,38042272,38105079,7.056857,6.269753,9.046885,6.7361617,7.3447833,5.882365,0.01781149173292572
ASHGV40048961,2.1432911,up,ASAH1,2618,chr8,-,17913924,17941879,15.49488,13.053028,15.177902,14.391514,13.81669,13.286975,0.03856564807984737
ASHGV40015351,2.3350408,up,RP11-131H24.4,553,chr14,+,94405900,94410475,4.244959,6.8628206,2.9607148,3.3048706,2.7682018,2.8048656,0.1427472936946686
ASHGV40050997,2.5455979,up,OSR2,1877,chr8,+,99956630,99964332,8.155511,6.2291837,6.2936435,7.8737235,8.393299,6.0410676,0.02045509043519333
ASHGV40018784,3.743038,up,ACSM3,2158,chr16,+,20775311,20808479,11.898192,8.343851,6.0422955,9.222196,7.3630505,6.6697073,0.08924191308659624
ASHGV40054088,5.283797,up,ZC4H2,2812,chrX,-,64135681,64196413,8.563405,7.855474,5.982208,2.3474622,8.244911,4.197117,0.07085847983874706
ASHGV40035445,2.6025762,up,GSTM1,1266,chr1,+,110230417,110236367,11.384569,9.029928,6.504884,8.601061,9.0546,7.535068,0.11318664414200325
ASHGV40027896,2.0211217,up,BOLL,2842,chr2,-,198591602,198650074,6.8268437,6.693242,5.7388268,6.3791256,6.9926977,5.510991,0.0017742059493739979
ASHGV40034989,42.3832613,up,NMNAT3,1919,chr3,-,139279022,139396885,9.854106,8.413769,8.359175,8.100495,10.49237,3.6385603,3.2033726526188275e-6
ASHGV40017964,3.3609703,up,ZNF423,4596,chr16,-,49524514,49856649,5.904986,5.463503,4.932537,5.264061,6.949506,3.9540408,0.0010412495741649347
ASHGV40048857,2.2671362,up,LRLE1,174,chr8,-,8046157,8046331,7.477662,6.9122443,7.7946696,6.4947,6.4814425,5.8512726,0.0020420367070850417
ASHGV40018766,14.9059062,up,SYT17,3128,chr16,+,19179534,19279656,10.024561,7.0145335,9.238062,8.252099,7.0870104,4.425441,1.6953627448254517e-4
ASHGV40027824,5.5906585,up,SMPDL3B,1934,chr1,+,28261465,28285668,7.5900474000000004,5.7041235,8.253265,7.6805587,7.113879,4.7853565,4.2318285952298336e-4
ASHGV40032041,3.3909158,up,INADL,8505,chr1,+,62208148,62629591,8.719136,7.4256544,8.114705,9.136873,8.57487,6.6325727,3.1212407449859316e-4
ASHGV40045002,3.4945347,up,MFSD4,4114,chr1,+,205538111,205572046,5.971251,4.7455797,7.8173094,4.0433474,5.5682344,3.824044,0.02255067541675165
ASHGV40026286,29.8452721,up,CMPK2,3014,chr2,-,6988439,7005950,10.285713,13.146795,11.619469,8.431911,10.652318,5.9278107,2.310576529478223e-4
ASHGV40042795,5.8634406,up,FGFR4,3115,chr5,+,176513872,176525143,7.1984186,2.774932,3.0961933,7.037554,4.485727,2.3668175,0.026844417185215796
ASHGV40001723,5.7479809,up,GSDMC,2731,chr8,-,130760441,130799134,8.353588,7.188712,6.4205604,5.468424,6.0658355,4.1763687,9.755899407342992e-4
ASHGV40024592,2.1965787,up,PLA2G4C,2541,chr19,-,48551099,48614109,7.3332205,5.453676,5.669221,5.2004476,3.3353658,4.263128,0.11256989505378824
ASHGV40038040,45.6089376,up,PCDH18,5941,chr4,-,138440072,138453652,2.3348548,10.913697,9.613096,8.26154,8.267123,2.3668175,0.00564265397193581
ASHGV40047061,73.1191452,up,CADPS2,6074,chr7,-,121958477,122526813,10.565702,12.101815,7.132449,3.480632,9.514376,2.3668175,0.0033733761615621716
ASHGV40007551,2.9685589,up,PDGFD,3997,chr11,-,103777913,104035027,7.706231,8.044088,5.43648,7.6937866,8.170683,5.840491,0.014102969709795249
ASHGV40022211,3.4939276,up,SLC16A5,1966,chr17,+,73084035,73102255,8.146647,8.214408,10.488051,7.3925095,9.509798,6.945433,0.011351627020595511
ASHGV40011724,2.0522541,up,CASQ2,2716,chr1,-,116242625,116311426,5.604286,6.217856,5.8738413,5.836812,5.6702766,4.803405,1.0585008408160354e-5
ASHGV40009425,23.7474684,up,NINJ2,1225,chr12,-,673461,772907,8.243689,8.821958,9.688186,3.6831052,4.2456584,2.3668175,0.006123783704162857
ASHGV40006752,3.0484019,up,FANCF,3309,chr11,-,22644078,22647387,9.265184,8.083274,8.289598,7.0696507,10.010861,6.9356604,0.013047969248307908
ASHGV40046387,2.1557242,up,VPS41,4894,chr7,-,38763542,38948800,12.519554,11.970595,11.881324,12.619693,10.752552,10.840571,0.010349407750429362
ASHGV40055032,5.757294,up,ZC3H12B,7273,chrX,+,64708614,64727767,6.2485094,4.2134624,3.8810208,3.9799163,6.138133,2.3668175,0.0014878221645028072
ASHGV40050667,3.6882614,up,RP1,7100,chr8,+,55528626,55543394,6.0239205,7.4296584,5.608261,5.9933805,5.9122806,4.3105593,3.508958926335143e-4
ASHGV40049053,3.2985272,up,CLU,2877,chr8,-,27454433,27472328,14.233154,13.836619,17.869968,12.7754,15.030444,13.027295,0.08043150102541524
ASHGV40013770,2.0742335,up,HORMAD1,1898,chr1,-,150670534,150693364,4.1816144,3.2833903,4.602051,7.604624,4.442671,3.7702918,0.18832116027888465
ASHGV40026046,6.8171334,up,LAIR2,702,chr19,+,55014012,55021900,5.31912,7.1580715,5.2787914,6.6968937,9.135971,3.9486043,0.00452691775125902
ASHGV40055532,2.9276096,up,COMTD1,1041,chr10,-,76993728,76995770,12.151546,12.89107,13.061489,13.562234,13.819772,11.547499,6.835476922487174e-4
ASHGV40009367,2.6301387,up,BARX2,1767,chr11,+,129245880,129322174,5.5704064,7.0364685,8.530784,5.621369,6.5460615,5.265879,0.033427478271579665
ASHGV40008180,2.4782436,up,HTATIP2,1404,chr11,+,20385230,20405329,14.384522,14.012372,13.671186,13.253002,12.176048,12.190108,0.008752147093475651
ASHGV40027740,4.3768271,up,SYTL1,1989,chr1,+,27668482,27680423,11.219683,8.256594,10.276191,10.466061,7.406966,7.3952136,0.018390704852304287
ASHGV40010563,4.3907743,up,COL11A1,7291,chr1,-,103342022,103574052,6.6236286,10.748667,6.6625423,11.556684,5.9345,6.170729,0.1072214122275099
ASHGV40050016,4.8798005,up,COL22A1,3982,chr8,-,139600477,139772530,11.77388,9.960723,6.747212,6.0873003,6.511218,5.9292445,0.07646102194393244
ASHGV40055558,2.3359317,up,SRPK3,2014,chrX,+,153046455,153051187,12.892881,12.586384,13.327078,12.8674,13.0325575,11.717262,7.602195961964456e-6
ASHGV40047255,4.0702881,up,EPHA1,3369,chr7,-,143088204,143105985,10.139214,8.313372,10.018986,10.920219,9.318067,7.7168407,0.0017109479859094834
ASHGV40046956,88.5853608,up,NRCAM,6305,chr7,-,107788070,107880614,10.064075,13.59419,11.656216,15.535388,10.735626,5.8481026,1.9443862124265485e-4
ASHGV40024277,4.8314851,up,KRTDAP,500,chr19,-,35978225,35981433,11.162263,7.336212,8.517345,7.5312376,8.441466,6.325238,0.010446709806173972
ASHGV40042834,2.9239441,up,ZNF454,2114,chr5,+,178368193,178393218,9.280246,7.636389,3.1584463,4.1982884,6.191284,4.545015,0.20156737590666143
ASHGV40015367,5.0448972,up,SERPINA3,1629,chr14,+,95078713,95090390,8.957739,3.9452772,5.903943,5.2178497,3.7394664,3.2180302,0.03800535176758517
ASHGV40044336,2.9175449,up,LPA,6489,chr6,-,160952514,161087407,4.203339,2.3294015,8.352852,2.3474622,2.324807,2.3668175,0.22248401160717785
ASHGV40046772,4.3043655,up,LRRD1,2661,chr7,-,91774197,91794590,8.253972,4.408703,6.929801,5.2347493,6.6898437,4.1976132,0.014109432435229373
ASHGV40011858,2.1487073,up,CFAP54,9799,chr12,+,96883348,97269333,13.82526,12.883172,14.226348,13.59136,13.770385,12.555836,0.001033698332226026
ASHGV40049968,6.9905722,up,KCNQ3,11266,chr8,-,133133104,133493004,8.828821,10.383745,10.175196,9.472575,4.1314507,5.792947,0.04058134284670255
ASHGV40021322,2.4680852,up,SIPA1L2,6501,chr1,-,232533711,232651243,14.191952,13.400831,11.366589,12.980396,11.139298,11.312421,0.05833241133460215
ASHGV40054321,40.9411454,up,CHRDL1,3943,chrX,-,109917083,110039076,6.8843765,12.066867,10.284744,4.4474573,4.9280405,2.3668175,0.007154432763954261
ASHGV40053702,2.4837664,up,MT-ND4L,297,chrM,+,10468,10765,12.91275,12.992105,12.9020405,13.338401,13.457001,11.80793,3.302542505132643e-6
ASHGV40024792,3.1897921,up,LENG9,1930,chr19,-,54972978,54974894,9.381302,9.481521,10.827997,10.230641,9.739686,8.258767,2.46486408921796e-4
ASHGV40050976,2.8257659999999998,up,SDC2,3485,chr8,+,97505881,97624037,12.160712,10.899583,11.158719,11.615765,10.215501,9.711414,0.001840448151149118
ASHGV40003303,2.0513599,up,SOWAHC,4681,chr2,+,110371910,110376564,13.250169,13.31453,12.088912,13.538465,12.380957,11.878026,0.0066571598995128845
ASHGV40048613,3.3140634,up,ARHGEF5,5505,chr7,+,144052488,144077725,11.426228,11.769596,11.822313,12.662635,11.903664,10.188286,2.822250141117652e-5
ASHGV40007624,2.8943701,up,DHCR24,4286,chr1,-,55315299,55352921,10.057695,10.536693,11.75796,11.009551,9.689238,9.076978,0.002901569294757715
ASHGV40000029,22.6042393,up,GPR110,2142,chr6,-,46967958,46986235,8.083274,10.242264,7.1317067,5.7479577,3.1214924,2.3668175,0.0053353377781855844
ASHGV40043551,10.4835373,up,RCAN2,3438,chr6,-,46188466,46293629,8.031146,13.168268,6.014256,6.1506877,3.9743457,4.077687,0.061931652471718834
ASHGV40016318,2.8368791,up,HAPLN3,1983,chr15,-,89420515,89438857,7.8255615,6.4872613,7.174037,6.941281,6.443329,5.4699893,3.47686073030495e-4
ASHGV40037935,3.616153,up,NDNF,2911,chr4,-,121956781,121993673,7.7824006,8.408787,7.5342994,5.252256,10.731919,6.0874767,0.06772212461284936
ASHGV40046793,2.9897909,up,SGCE,1709,chr7,-,94214535,94285521,15.169243,15.660292,16.18443,15.150691,15.102607,13.873408,6.52014709893462e-5
ASHGV40030708,2.3430985,up,NINL,4979,chr20,-,25433337,25566153,13.448758,11.560611,13.692688,11.888201,11.995005,11.288635,0.022982900537094845
ASHGV40046187,4.3945511,up,CD164L2,993,chr1,-,27705665,27709870,6.097107,3.835543,4.0603933,6.46183,5.7971797,3.1146948,0.004346213897581889
ASHGV40024095,2.1368556,up,CRLF1,1824,chr19,-,18704034,18717660,8.665063,10.426696,7.515771,11.683782,14.71768,9.506309,0.4075532238148023
ASHGV40048923,2.596827,up,LOC729732,1867,chr8,-,12452478,12523120,7.8853045,6.7902255,8.070786,5.9515686,7.628738,5.8885746,0.008228996507155018
ASHGV40001795,65.90203,up,SPON1,5154,chr11,+,13984183,14289679,8.070452,11.126017,10.624415,10.47547,11.546076,4.326235,8.560949446334498e-6
ASHGV40021016,2.3631883,up,NOTUM,2281,chr17,-,79910382,79919057,4.411589,4.8145924,4.57039,5.6939917,4.3560944,3.5285969,9.589502167457501e-4
ASHGV40036480,2.0506449,up,CHST13,1792,chr3,+,126243130,126262134,6.7034235,7.087269,6.593072,5.7309713,6.3049226,5.447854,0.0017999368771374998
ASHGV40008522,7.4046739,up,LRRC10B,2230,chr11,+,61276271,61278490,9.972159,8.296487,9.973936,9.401222,8.854442,6.411213,2.065463175705777e-5
ASHGV40039545,2.7314036,up,GUCY1A3,9454,chr4,+,156587861,156658214,2.5341325,3.9957561,5.1181016,4.818106,2.6162038,2.3668175,0.027559936753179557
ASHGV40046170,30.0454228,up,VWDE,5583,chr7,-,12370508,12443852,10.22721,12.118775,11.641509,4.8214016,10.022581,4.857222,0.005409036262871348
ASHGV40046800,21.3379146,up,PDK4,3710,chr7,-,95212808,95225925,8.956813,9.692674,8.7818365,6.7971754,10.122565,4.4548655,5.6858063417881376e-5
ASHGV40051372,9.0502704,up,RHPN1,3795,chr8,+,144451024,144466390,10.726577,8.079391,8.124853,7.1890135,8.015345,5.249075,7.321145643139212e-4
ASHGV40010699,2.9478316,up,OASL,2103,chr12,-,121458094,121477045,8.260612,10.315627,8.51806,7.8800516,8.013635,7.037943,0.00785071118982141
ASHGV40014094,2.4565285,up,AK096898,787,chr14,-,55152078,55154289,2.3348548,4.252647,6.261361,3.6510525,8.095861,3.6225343,0.23746504420197248
ASHGV40034448,4.4089427,up,ERC2,6138,chr3,-,55542335,56502391,5.0067377,8.432716,3.565621,4.471434,4.0335875,2.9615865,0.03862800907267928
ASHGV40039559,6.1968642,up,GRIA2,5755,chr4,+,158141735,158287226,4.5224648,7.069446,2.3237648,2.3474622,8.7286415,2.3668175,0.07326735081938425
ASHGV40017668,2.6380438,up,ABCC6,733,chr16,-,16315043,16317328,13.015104,11.800178,7.873267,11.9508095,8.939189,9.316241,0.19130357910196924
ASHGV40032708,2.0783289,up,ABCG1,3018,chr21,+,43639266,43717354,7.612465,6.620854,8.230106,7.1243734,9.330145,6.7281647,0.05470541635108133
ASHGV40025789,2.4032051,up,CBLC,1591,chr19,+,45281125,45303903,11.484608,8.204767,9.148719,10.220587,8.151373,8.177051,0.08145644867833426
ASHGV40013875,5.1898942,up,RIPK3,1940,chr14,-,24805226,24809242,8.378135,2.3294015,3.390087,7.2901826,2.324807,2.3668175,0.10245555577259259
ASHGV40021128,2.5018432,up,OR3A3,966,chr17,+,3323861,3324827,5.791505,6.132922,7.062841,5.864957,7.00513,5.0484796,0.0013830009493188166
ASHGV40015333,3.0188139,up,CHGA,2079,chr14,+,93389444,93401638,5.1465573,9.891652,3.180182,4.267826,3.4590008,3.5950618,0.2292750131759018
ASHGV40038152,3.4892314,up,SFRP2,2005,chr4,-,154701741,154710228,3.5442336,6.7869835,2.3237648,4.8620157,3.3316362,2.3668175,0.04710881553793473
ASHGV40007251,2.8504105,up,MTL5,2535,chr11,-,68474907,68518988,10.180224,6.8061185,9.193018,7.904059,7.001379,6.70579,0.04774798479292978
ASHGV40040564,142.2040299,up,MCTP1,4976,chr5,-,94041241,94620279,11.127993,10.882451,12.177333,6.0190187,10.448217,2.979184,1.519388615834852e-4
ASHGV40005399,2.3817192,up,ARMC3,3765,chr10,+,23216952,23327452,5.87526,2.3294015,3.6405532,2.3474622,3.9014273,2.3668175,0.09026687472347525
ASHGV40007617,2.2798162,up,TTC22,1979,chr1,-,55246751,55266941,4.951129,3.4790325,6.001205,5.473284,2.324807,3.256974,0.11707972698759775
ASHGV40041714,2.4080915,up,PARP8,7177,chr5,+,49962771,50142356,9.314871,10.384762,10.562832,9.183385,10.848871,8.791054,0.005743764382517254
ASHGV40048670,2.6459251,up,TMEM176A,1047,chr7,+,150497853,150502208,8.586287,11.340723,8.825163,8.005592,8.866576,7.721096,0.0404434894588364
ASHGV40025657,8.3477447,up,RYR1,15391,chr19,+,38924339,39078204,10.397735,7.5032434,12.442401,9.178798,4.057062,5.6544614,0.06260450580408869
ASHGV40031635,9.6319692,up,SGK2,2146,chr20,+,42194736,42214273,6.614428,5.34106,4.152562,8.357061,3.7081304,2.3668175,0.004837854758392601
ASHGV40030341,96.9188445,up,AC104667.3,1301,chr2,+,238499811,238504624,10.10917,9.290123,12.097136,10.306314,8.980959,3.5580351,1.9805925973980067e-6
ASHGV40015617,218.2637754,up,ATP10A,5235,chr15,-,25923859,26108349,8.178559,11.483611,12.10303,11.20254,7.715992,2.3668175,2.693898140456045e-5
ASHGV40055418,8.8243754,up,CT45A7,820,chrX,+,134883688,134891515,3.6162705,5.98758,2.3237648,5.52945,10.084493,2.3668175,0.044657506298567816
ASHGV40007033,2.0518172,up,TCN1,1577,chr11,-,59620280,59634041,8.653031,9.404579,12.537068,8.728243,9.012255,8.630133,0.19300784576353333
ASHGV40044720,3.315443,up,HIST1H2BA,437,chr6,+,25727136,25727573,2.598161,5.4502993,4.6094975,2.3474622,5.4746757,2.3668175,0.03493315178176676
ASHGV40013179,2.2985142,up,FRY,10718,chr13,+,32605436,32870776,6.303931,3.067842,5.5982275,3.0674288,5.391556,3.4850955,0.11438960764747197
ASHGV40006077,2.5149616,up,SLC2A1,3687,chr1,-,43391045,43424847,11.719104,12.622875,13.718711,11.902455,10.962867,10.854666,0.021214408803849585
ASHGV40019311,26.0697734,up,CDH1,4815,chr16,+,68771194,68869444,8.575696,2.6294155,8.7213,8.154424,7.2747827,2.3668175,0.0032918050638633817
ASHGV40008631,2.3672973,up,CAPN1,3110,chr11,+,64949303,64979477,11.489313,10.945727,12.533583,11.0374365,10.274125,10.012796,0.010449365317691398
ASHGV40053209,5.7442936,up,GALNT12,2752,chr9,+,101569980,101612363,12.367958,10.528641,13.987323,11.5534315,10.333679,9.232077,0.005420523857179007
ASHGV40048733,2.6081808,up,EN2,3405,chr7,+,155250823,155257526,4.815861,5.34757,2.6246743,2.3474622,3.6137395,2.3668175,0.04684188378119516
ASHGV40054060,2.2462237,up,PAGE3,544,chrX,-,55284848,55291349,2.3348548,5.826965,2.888102,3.392555,3.2291186,2.3668175,0.08802469452095461
ASHGV40015664,2.9345433,up,FMN1,13546,chr15,-,33057744,33486934,6.931377,4.4758654,5.8105483,4.892501,3.3370214,3.5363266,0.033987988248305845
ASHGV40039129,2.2406775,up,ARHGAP24,4644,chr4,+,86396283,86923823,9.253518,9.0915164999999991,10.126815,7.756697,5.7428856,7.2303514,0.16595964743482253
ASHGV40010176,3.7827844,up,WIF1,2240,chr12,-,65444403,65515346,3.4183478,5.645175,7.359913,2.3474622,2.6604323,2.3668175,0.08070653109241464
ASHGV40030138,4.5719707,up,CYP27A1,2388,chr2,+,219646471,219680016,2.3348548,6.7411084,7.703206,3.6415327,2.3774664,2.3668175,0.08649640775220456
ASHGV40001937,2.0187993,up,AC073610.5,385,chr12,-,49315766,49333446,10.004858,13.856297,10.516829,12.84658,10.3584585,10.503107,0.22475586228624228
ASHGV40006447,8.1523719,up,CYP2E1,1667,chr10,+,135340866,135352620,6.1217594,3.4520016,3.6624656,7.4227467,6.3112135,2.3668175,0.0047612017463224965
ASHGV40024607,4.3457717,up,DBP,1826,chr19,-,49133816,49140807,10.699764,9.625137,9.475246,7.34643,8.75373,7.060449,0.005047213852489879
ASHGV40037314,8.1298214,up,PPARGC1A,6318,chr4,-,23793643,23891700,10.758577,8.5092745,2.3237648,8.197207,9.019375,4.738416,0.06739566902224879
ASHGV40019167,2.0562951,up,HERPUD1,1944,chr16,+,56966001,56977793,13.083861,10.564708,12.407389,11.8853445,11.724524,10.893118,0.03706779533424718
ASHGV40052940,2.0901821,up,C9orf135,881,chr9,+,72435720,72521151,7.480185,6.687438,6.130487,5.39089,5.8819447,5.2505603,0.017979747615716704
ASHGV40025332,2.1167941,up,SLC27A1,3609,chr19,+,17581252,17616977,4.4360027,4.2540803,5.465992,4.5530496,5.149049,3.6897538,0.0015113239012440431
ASHGV40036411,4.0519231,up,UPK1B,2060,chr3,+,118892424,118924000,8.173794,10.843161,13.217501,10.414072,10.873661,8.685831,0.035911290548507176
ASHGV40033103,3.0605461,up,APOL3,2145,chr22,-,36536370,36556977,4.018005,7.850654,6.445794,5.6398706,5.952587,4.367593,0.031428031296636794
ASHGV40023958,2.0563019,up,KLF1,1615,chr19,-,12995236,12998017,8.5399,8.602206,7.658358,8.188233,7.7430735,7.106302,7.134677627837047e-4
ASHGV40033285,3.0604033,up,CELSR1,11389,chr22,-,46756730,46933067,12.495312,14.136841,15.518311,15.511196,14.751764,12.868963,0.020459913141905223
ASHGV40029510,3.4031462,up,CFC1B,1182,chr2,+,131278666,131285565,4.092244,4.365603,4.1112957,4.1186967,3.9805937,2.3668175,2.8620652770030203e-9
ASHGV40031473,3.1741651,up,COX4I2,684,chr20,+,30225690,30232800,6.8902144,4.01693,4.135094,3.1299243,5.9088116,3.1498177,0.04150544539029513
ASHGV40033068,3.8435595,up,BPIFC,1980,chr22,-,32809833,32853373,8.968455,10.535881,8.415825,9.520687,9.725057,7.490738,6.236897686017869e-4
ASHGV40009598,2.662299,up,TAS2R9,1075,chr12,-,10961692,10962767,3.0322065,4.6743526,4.012721,3.9416487,3.2365217,2.3668175,0.0013612767722114365
ASHGV40014778,2.5029714,up,PSMB11,1894,chr14,+,23511375,23513269,12.367226,11.445478,12.14561,12.080695,11.81495,10.64715,3.146218097596268e-5
ASHGV40051832,2.0901235,up,TRPM3,1303,chr9,-,73398777,73483974,2.3348548,7.2012677,2.3237648,2.3474622,2.9446788,2.3668175,0.2954202922489833
ASHGV40054337,10.9497506,up,LRCH2,4941,chrX,-,114345182,114468635,9.892622,11.669325,8.22116,10.725307,12.157218,7.0803003,0.0011172093764082304
ASHGV40028166,2.3533929,up,SPHKAP,6913,chr2,-,228844669,229046361,8.682363,2.3294015,2.3237648,2.3474622,2.324807,2.3668175,0.35948146634292977
ASHGV40050930,11.4540638,up,SLC26A7,5335,chr8,+,92221721,92410382,8.114705,4.4255567,4.26011,3.739725,8.882929,2.3668175,0.011579851906257023
ASHGV40055009,2.2035562,up,PAGE2,514,chrX,+,55115484,55119269,3.5223022,2.3294015,2.4549224,2.3474622,6.8791676,2.3668175,0.22751041606948436
ASHGV40053403,40.9009044,up,PTGS1,5045,chr9,+,125133283,125157982,7.105194,4.5871077,9.558536,8.534758,8.818796,2.3668175,2.9179600135745395e-4
ASHGV40036960,5.5553511,up,AL590452.1,2057,chr1,+,144989308,144991365,7.8804836,6.6217394,9.9355135,8.649429,7.364385,5.616432,0.0024194023740587646
ASHGV40024694,3.1072472,up,VSIG10L,3674,chr19,-,51834794,51845378,11.833762,9.848225,9.085418,11.3535,10.209,8.830344,0.011401918963318486
ASHGV40024688,16.0843022,up,KLK13,1258,chr19,-,51559462,51568367,9.418743,2.6022954,5.9060073,9.011557,9.182676,3.2166743,0.01626507916310405
ASHGV40009689,2.9797402,up,KCNJ8,2406,chr12,-,21917888,21927755,6.526165,7.591348,3.4641814,2.8986077,4.9100122,3.5028763,0.11426368859477333
ASHGV40040025,4.8736336,up,CDH10,3440,chr5,-,24487208,24645085,9.66989,8.166184,12.75377,9.665922,12.937163,8.353588,0.04151308913954301
ASHGV40050862,2.1946166,up,ZBTB10,9958,chr8,+,81398447,81438500,10.506718,9.859106,5.0250025,9.063938,8.33849,7.424682,0.26956429198764675
ASHGV40039343,5.1591844,up,AC079341.1,2223,chr4,+,122685739,122687962,4.17079,7.0945835,6.488495,3.182313,2.733621,2.3668175,0.02708992395669841
ASHGV40053683,11.0973015,up,NOXA1,1622,chr9,+,140317846,140328858,13.265596,12.088063,14.941788,10.706146,11.998922,9.127966,0.0012289607454481525
ASHGV40005745,6.8706245,up,COL9A2,2831,chr1,-,40766162,40782939,8.6421795,9.105269,7.8184032,10.940589,12.364039,6.9936547,0.009798938851549383
ASHGV40020185,7.8708594,up,SLFN13,8469,chr17,-,33762114,33775856,5.9025583,12.0624485,12.188295,12.150219,10.30767,7.545717,0.03907515116189415
