ProbeName,FoldChange,Regulation,GeneSymbol,RNAlength,chrom,strand,txStart,txEnd,"2,treatednormalized","3,treatednormalized","4,treatednormalized","5,treatednormalized","6,treatednormalized","1,controlnormalized",p_value
ASHGV40007423,2.0880089,up,GSE61474_XLOC_012183,436,chr11,-,82783443,82808238,4.3405976,2.3294015,4.4163346,3.5015585,2.5568347,2.3668175,0.040385372
ASHGV40050270,5.527294,up,G079521,1950,chr8,+,11537252,11539448,2.5202713,6.943267,6.0694227,4.361777,4.2722163,2.3668175,0.012572638
ASHGV40048942,2.4236528,up,RP11-439E19.9,2968,chr1,+,246845409,246848377,5.889425,5.8453865,7.832167,6.0062966,8.128065,5.463085,0.036417153
ASHGV40049201,2.1675423,up,GSE61474_XLOC_061650,551,chr8,-,40787364,40811002,6.0639696,6.65533,6.262835,5.357132,6.152662,4.9823256,0.000738842
ASHGV40057187,10.0960975,up,XLOC_005214,1153,chr6,+,26673487,26688018,8.9625025,7.9943533,6.9168572,7.5610657,9.064849,4.7641997,3.92698E-05
ASHGV40040038,2.4200183,up,G065065,2581,chr5,-,26170207,26180946,5.0125794,4.4783773,6.191923,5.5562625,6.343936,4.2415977,0.006732163
ASHGV40012796,2.2587807,up,MIR4500HG,1675,chr13,-,88096241,88323218,10.246396,9.110279,10.675817,10.251334,11.626245,9.20647,0.019903476
ASHGV40003724,4.5530368,up,ARHGEF34P,4204,chr7,-,143956088,143983096,7.74742,5.852603,7.1296816,8.569941,8.335073,5.3401146,0.00203704
ASHGV40043046,3.1573036,up,G069575,7495,chr6,-,14016312,14053138,3.9724464,3.4690547,4.347893,3.4281163,4.910042,2.3668175,0.000342998
ASHGV40021051,2.5280172,up,G036242,7559,chr17,-,81029183,81036962,4.9943113,3.997622,7.9315763,5.45462,4.9511833,4.1278563,0.077333179
ASHGV40018344,2.5139219,up,G032154,1491,chr16,-,84495697,84497188,4.2151713,3.8605835,5.779641,5.034185,5.6570044,3.5793772,0.008266925
ASHGV40001751,6.144605,up,RP11-567J20.1,559,chr8,-,49510017,49533578,7.775446,5.9726763,3.4337294,7.5115247,5.71771,3.462897,0.009759416
ASHGV40019563,2.4739132,up,G032311,1064,chr16,+,87572524,87575499,5.170639,5.319913,6.0019283,4.831582,5.76794,4.1116056,0.000249319
ASHGV40048415,2.0746574,up,LOC101928283,1451,chr7,+,124824622,125019375,2.3348548,7.7675643,2.3237648,2.3474622,2.324807,2.3668175,0.361100332
ASHGV40024168,2.0429088,up,CTC-459F4.1,3666,chr19,-,28248091,28251757,7.8373165,8.120612,10.0971575,9.196464,8.680489,7.755783,0.033645918
ASHGV40020429,2.4513248,up,AC002117.1,428,chr17,-,43227984,43236822,5.5741057,5.3318477,8.26154,7.705648,5.343107,5.149688,0.076555003
ASHGV40037748,5.4636538,up,G061995,884,chr4,-,88868185,88895048,4.092348,7.1576867,9.853571,6.3809056,8.660507,4.7791376,0.038049763
ASHGV40000299,2.5096627,up,LINC00659,706,chr20,-,61405472,61408208,7.4651957,7.8522596,8.538883,8.982492,10.813,7.4028726,0.052473292
ASHGV40035476,2.5133012,up,G059442,1709,chr3,-,195438666,195440818,7.450072,7.5630608,10.464151,6.666753,6.735216,6.446267,0.092528514
ASHGV40000441,2.5902417,up,TTN-AS1,544,chr2,+,179501286,179510650,2.3348548,5.36221,5.4279575,2.3474622,3.2270367,2.3668175,0.083567982
ASHGV40000441,2.5902417,up,TTN-AS1,544,chr2,+,179501286,179510650,2.3348548,5.36221,5.4279575,2.3474622,3.2270367,2.3668175,0.083567982
ASHGV40000441,2.5902417,up,TTN-AS1,544,chr2,+,179501286,179510650,2.3348548,5.36221,5.4279575,2.3474622,3.2270367,2.3668175,0.083567982
ASHGV40000441,2.5902417,up,TTN-AS1,544,chr2,+,179501286,179510650,2.3348548,5.36221,5.4279575,2.3474622,3.2270367,2.3668175,0.083567982
ASHGV40000441,2.5902417,up,TTN-AS1,544,chr2,+,179501286,179510650,2.3348548,5.36221,5.4279575,2.3474622,3.2270367,2.3668175,0.083567982
ASHGV40000441,2.5902417,up,TTN-AS1,544,chr2,+,179501286,179510650,2.3348548,5.36221,5.4279575,2.3474622,3.2270367,2.3668175,0.083567982
ASHGV40024892,2.3297217,up,G000423,6583,chr1,+,8854210,8861410,4.126465,4.7077217,4.861436,4.903976,4.8435125,3.4684646,2.9288E-05
ASHGV40037817,2.3757865,up,EMCN-IT1,481,chr4,-,101733411,101735437,2.3348548,5.5988836,3.6235924,2.7862666,3.732516,2.3668175,0.056409704
ASHGV40003842,2.2755004,up,LINC01114,2454,chr2,-,105363094,105374177,2.3348548,5.301425,2.3237648,5.480155,2.324807,2.3668175,0.152790015
ASHGV40006518,2.5184031,up,G012316,898,chr11,-,2463813,2465840,6.990288,5.919132,6.2414703,6.403919,4.2428017,4.627013,0.020583868
ASHGV40020946,2.2867202,up,G007299,689,chr1,-,228668029,228669303,5.4300685,3.7261515,6.5678787,4.633931,4.3002715,3.7383804,0.041905271
ASHGV40009973,2.0587837,up,RP11-845M18.7,647,chr12,-,52668430,52672940,4.4255567,7.199502,4.9426155,4.858288,5.0939293,4.262186,0.064733741
ASHGV40009973,2.0587837,up,RP11-845M18.7,647,chr12,-,52668430,52672940,4.4255567,7.199502,4.9426155,4.858288,5.0939293,4.262186,0.064733741
ASHGV40009973,2.0587837,up,RP11-845M18.7,647,chr12,-,52668430,52672940,4.4255567,7.199502,4.9426155,4.858288,5.0939293,4.262186,0.064733741
ASHGV40026537,3.7434908,up,G042893,5069,chr2,-,28605893,28618376,3.7358642,4.4919252,4.473578,3.9237294,4.7309117,2.3668175,7.76829E-06
ASHGV40000743,2.9608193,up,LOC100506725,1189,chr7,+,35756046,35759322,7.2676754,3.4078152,2.875453,2.3474622,3.765664,2.3668175,0.108739099
ASHGV40039513,2.0732207,up,G063378,18901,chr4,+,153441585,153460600,10.044972,8.764353,10.356263,9.9591875,10.329008,8.838883,0.006966745
ASHGV40005284,2.3511876,up,G008341,3099,chr10,+,7451988,7455439,5.7494044,6.5655704,5.3883386,3.846171,2.324807,3.5414686,0.140940109
ASHGV40058481,2.1803383,up,G044201,5047,chr2,-,74329521,74335305,3.7759824,3.1506686,2.3803246,2.3474622,5.8024096,2.3668175,0.114835425
ASHGV40031132,4.9969882,up,RP11-157P1.4,681,chr20,-,60880487,60881381,8.680967,10.332972,12.365648,10.800219,11.436583,8.402219,0.00537785
ASHGV40031132,4.9969882,up,RP11-157P1.4,681,chr20,-,60880487,60881381,8.680967,10.332972,12.365648,10.800219,11.436583,8.402219,0.00537785
ASHGV40014288,3.12428,up,G025300,2222,chr14,-,74288550,74290772,2.3348548,5.551835,2.3237648,6.9123793,2.9288723,2.3668175,0.118046303
ASHGV40042437,6.4415462,up,PCDHB17P,2411,chr5,+,140535579,140537990,2.5391855,6.7947288,8.712774,3.9446418,3.2797925,2.3668175,0.049856267
ASHGV40043161,2.1490517,up,ZNF204P,2909,chr6,-,27325601,27343153,4.989833,2.8935285,4.6999865,3.0712867,4.1924877,2.8657243,0.031350646
ASHGV40054851,2.1451395,up,G088109,777,chrX,+,40926460,40935789,2.5364728,5.885747,3.047371,2.3474622,3.5223918,2.3668175,0.122813189
ASHGV40022119,2.8900371,up,LOC440461,1660,chr17,+,66194800,66196443,11.858301,7.351051,10.101719,9.08426,7.544939,7.656966,0.10516276
ASHGV40048658,2.1053353,up,RP4-584D14.7,837,chr7,+,150038859,150039696,14.005714,13.459667,13.540155,14.155666,13.327078,12.623606,0.000162651
ASHGV40008962,2.5946378,up,CTD-2005H7.2,503,chr11,+,86438396,86476307,4.680732,5.525511,4.8513064,3.743559,4.591809,3.3030503,0.001321579
ASHGV40054480,5.6355063,up,G009913,2976,chr10,-,67236767,67263651,5.552381,5.2939434,6.2485094,5.3044643,5.388684,3.0630512,6.75376E-07
ASHGV40058190,2.2555722,up,G020791,3922,chr12,-,131834143,131846694,2.3348548,8.370666,2.3237648,2.3474622,2.324807,2.3668175,0.359630784
ASHGV40036845,2.0628306,up,KCCAT211,2957,chr3,+,177534652,177617012,2.3348548,2.8932211,7.156869,2.3474622,2.324807,2.3668175,0.29994642
ASHGV40036130,3.3123782,up,G056251,942,chr3,+,72507800,72512725,4.174507,2.4416842,4.2208486,5.5253897,4.110995,2.3668175,0.007773904
ASHGV40058954,2.4571138,up,G074639,2452,chr7,-,12091538,12151523,7.1637325,3.2647233,2.6019998,2.3474622,2.940993,2.3668175,0.182523359
ASHGV40014952,8.0248693,up,RP11-454K7.3,1625,chr14,+,45838417,45840042,5.462577,5.8864694,5.1337495,5.7354608,4.6382203,2.3668175,9.02471E-07
ASHGV40029574,2.1815062,up,AC016710.1,466,chr2,+,140227344,140235317,2.3348548,6.413303,2.3237648,2.3474622,4.0413256,2.3668175,0.19794439
ASHGV40030963,3.0601,up,CSE1L-AS1,568,chr20,-,47656999,47662593,2.6359801,5.1235604,3.9505854,3.5612135,4.630642,2.3668175,0.005668151
ASHGV40016377,3.0089671,up,G028923,2967,chr15,-,94344701,94347668,7.340413,5.684786,3.7375882,3.571796,3.62612,3.2028723,0.066940806
ASHGV40056939,6.1941349,up,LOC100507291,678,chr3,+,139108644,139163446,12.479308,10.459474,10.834917,10.919323,9.706287,8.248959,0.000405384
ASHGV40019058,3.5239241,up,RP11-343H5.6,358,chr1,-,206807993,206808967,8.578416,8.322575,6.0174947,7.8203316,8.637357,6.058052,0.005731542
ASHGV40019058,3.5239241,up,RP11-343H5.6,358,chr1,-,206807993,206808967,8.578416,8.322575,6.0174947,7.8203316,8.637357,6.058052,0.005731542
ASHGV40030224,2.007947,up,G048374,649,chr2,+,228718338,228731409,2.3348548,5.191164,4.355664,4.3969655,2.7276666,2.7955418,0.101141981
ASHGV40049062,5.7488979,up,RP11-380I10.4,887,chr8,-,28107579,28196772,6.5512257,10.18124,2.3237648,9.800463,6.4520755,4.5384684,0.113416518
ASHGV40020847,2.1234673,up,G035731,1236,chr17,-,73085167,73102039,7.0945835,7.1196613,8.355692,5.663763,7.3366113,6.0276403,0.03538718
ASHGV40029288,2.7264346,up,AC108868.6,511,chr2,+,107159469,107160753,2.3348548,5.956793,3.6340644,3.8516018,3.2918513,2.3668175,0.041135543
ASHGV40044017,2.3123517,up,G072753,993,chr6,-,118210139,118228331,3.547209,4.975563,2.63694,4.003156,2.7180238,2.3668175,0.023588351
ASHGV40046060,10.1344939,up,RP11-449P15.2,6758,chr7,-,919426,926184,8.303823,7.7025204,8.380891,7.0881143,8.008944,4.5556564,5.82831E-07
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40032325,2.1374861,up,AP001627.1,1754,chr21,-,44153703,44161868,4.158273,2.3294015,2.3237648,2.3474622,6.1547613,2.3668175,0.187355965
ASHGV40052582,2.5922598,up,G083633,1571,chr9,+,1980096,1999033,2.3348548,4.1267195,6.9170184,3.0017395,2.324807,2.3668175,0.148406488
ASHGV40023104,3.3121369,up,G036477,596,chr18,+,7458387,7463215,6.6767707,2.9658866,2.3237648,2.3474622,6.1590147,2.3668175,0.109265298
ASHGV40058770,2.3007566,up,G062893,1272,chr4,+,131205289,131207351,2.3348548,7.2733326,2.3237648,2.7338483,3.1788287,2.3668175,0.236479923
ASHGV40050372,2.6687785,up,LOC286059,2636,chr8,+,22925741,22941132,2.3348548,6.1051173,3.04631,3.8503523,3.578351,2.3668175,0.056448858
ASHGV40043833,2.6351679,up,RP11-127B16.1,593,chr6,-,93432720,93433547,6.302423,6.6289206,9.141046,5.7692857,9.304776,6.0313954,0.097613954
ASHGV40036658,2.6522579,up,TM4SF1-AS1,931,chr3,+,149095564,149104370,5.1478205,5.0675592,6.3972,4.330428,4.8717675,3.755734,0.003252687
ASHGV40057483,2.1381599,up,LOC100288181,5714,chr8,-,143783669,143808391,8.978546,8.5893,6.891051,6.951347,7.8364677,6.7529726,0.031460393
ASHGV40057483,2.1381599,up,LOC100288181,5714,chr8,-,143783669,143808391,8.978546,8.5893,6.891051,6.951347,7.8364677,6.7529726,0.031460393
ASHGV40057483,2.1381599,up,LOC100288181,5714,chr8,-,143783669,143808391,8.978546,8.5893,6.891051,6.951347,7.8364677,6.7529726,0.031460393
ASHGV40005490,2.4484797,up,RP11-472N13.2,421,chr10,+,31893527,31895146,2.3348548,5.9221315,2.4511547,3.5874133,3.9979644,2.3668175,0.082148266
ASHGV40001409,4.0341543,up,RP11-442H21.2,847,chr10,-,74034672,74035738,4.1718974,4.8258123,3.9701288,4.0359173,4.891663,2.3668175,7.74553E-06
ASHGV40051377,2.2726592,up,MAFA-AS1,417,chr8,+,144499848,144501320,7.750645,4.6038785,6.83849,4.2131157,5.1269855,4.5222416,0.119620473
ASHGV40003391,2.6545425,up,TPTE2P3,2627,chr13,+,53063127,53161225,6.940779,2.3294015,4.933954,2.3474622,2.324807,2.3668175,0.171598786
ASHGV40035792,2.4377619,up,RP11-285J16.1,628,chr3,+,37223597,37224225,6.510214,7.1312885,8.944823,8.986261,7.282906,6.4855413,0.034289759
ASHGV40026215,19.2231181,up,G042041,1848,chr2,-,1542339,1546088,2.3348548,8.733172,9.351331,7.039736,5.698846,2.3668175,0.009244589
ASHGV40027008,7.7050047,up,RP11-293P20.4,461,chr1,+,24393263,24410055,7.565539,8.179795,6.3735237,7.814415,8.957739,4.8324065,0.000116041
ASHGV40047229,11.9326309,up,WEE2-AS1,2262,chr7,-,141404137,141438030,9.353554,9.571925,8.878353,6.975287,7.2512293,4.8292294,0.00016807
ASHGV40054338,2.8858502,up,G009867,5947,chr10,-,64686771,64743361,12.686229,11.860178,12.588577,12.702229,12.481484,10.934743,9.84691E-06
ASHGV40053480,2.4110488,up,G086736,3058,chr9,+,130578241,130581513,6.030478,6.55812,6.869931,5.9235697,6.519282,5.1106153,9.23063E-05
ASHGV40050060,2.1191564,up,G083326,636,chr8,-,143181105,143182268,4.97152,4.554037,3.537821,4.5296426,3.7063868,3.1763914,0.004147843
ASHGV40023081,4.1477927,up,LINC00667,3979,chr18,+,5238098,5246505,9.449741,6.643574,8.771498,6.594079,7.7234035,5.7841153,0.00685946
ASHGV40052435,5.178354,up,G087028,3179,chr9,-,136108499,136115518,6.7588153,2.733988,8.913195,2.9657502,2.324807,2.3668175,0.108472932
ASHGV40059790,2.2992526,up,XLOC_013283,1067,chr19,-,28262961,28264517,7.2303514,7.7004,9.800463,9.216084,7.9333534,7.1749654,0.038237308
ASHGV40035146,7.4809651,up,G058325,3577,chr3,-,157296600,157300753,4.033004,5.8126698,5.5398097,5.3162866,5.6484394,2.3668175,1.73055E-05
ASHGV40028566,2.0934717,up,LOC101928222,1150,chr2,+,20189964,20204567,10.856241,9.243039,8.910244,8.358089,9.218994,8.251424,0.03368723
ASHGV40034904,4.31432,up,G001001,864,chr1,-,21655736,21656684,2.7994618,4.3415365,5.7928233,4.5683923,4.8775396,2.3668175,0.002492526
ASHGV40034841,2.0467078,up,AX747766,2326,chr1,-,21602542,21604868,3.8837826,4.7205696,4.92428,4.9371214,2.324807,3.124807,0.071363458
ASHGV40034841,2.0467078,up,AX747766,2326,chr1,-,21602542,21604868,3.8837826,4.7205696,4.92428,4.9371214,2.324807,3.124807,0.071363458
ASHGV40034841,2.0467078,up,AX747766,2326,chr1,-,21602542,21604868,3.8837826,4.7205696,4.92428,4.9371214,2.324807,3.124807,0.071363458
ASHGV40034841,2.0467078,up,AX747766,2326,chr1,-,21602542,21604868,3.8837826,4.7205696,4.92428,4.9371214,2.324807,3.124807,0.071363458
ASHGV40016577,2.3909269,up,G005473,3982,chr1,-,171234719,171245011,5.172576,4.9536757,6.546863,3.9492834,2.324807,3.331871,0.110792242
ASHGV40034252,2.9650853,up,RP4-555D20.4,1069,chr3,-,44039572,44040641,5.91157,8.220015,5.83068,5.0334477,5.4172873,4.5145264,0.022657487
ASHGV40041873,2.6457221,up,LOC441081,5287,chr5,+,69782327,69787614,3.3788078,2.3294015,4.689541,3.9759934,4.4786515,2.3668175,0.010859176
ASHGV40013652,2.5554354,up,G023284,4910,chr13,+,107028826,107036758,9.38254,9.625969,8.855135,8.5551405,8.743051,7.678798,0.000153717
ASHGV40014659,4.238889,up,RP11-350G8.5,1756,chr1,-,154374803,154379040,6.532799,6.1534953,2.3237648,4.2913117,2.9511476,2.3668175,0.037663433
ASHGV40014659,4.238889,up,RP11-350G8.5,1756,chr1,-,154374803,154379040,6.532799,6.1534953,2.3237648,4.2913117,2.9511476,2.3668175,0.037663433
ASHGV40014659,4.238889,up,RP11-350G8.5,1756,chr1,-,154374803,154379040,6.532799,6.1534953,2.3237648,4.2913117,2.9511476,2.3668175,0.037663433
ASHGV40039896,2.4965925,up,G064584,4654,chr5,-,5816986,5826127,2.6937022,3.617,4.2302914,3.8590386,4.033857,2.3668175,0.001156705
ASHGV40028114,2.6826192,up,G048212,2102,chr2,-,223425606,223427708,5.206557,5.481286,5.8328013,4.631235,6.4576006,4.0982537,0.001623273
ASHGV40046172,2.5280157,up,G074656,1583,chr7,-,12566314,12568292,4.125526,2.568121,5.258378,2.3474622,4.2246275,2.3668175,0.040323405
ASHGV40032101,2.1545531,up,G002597,5862,chr1,+,62693001,62698863,4.3131447,4.871613,4.3524656,4.058012,4.856512,3.3829608,0.000125895
ASHGV40018769,2.8630327,up,LINC00628,1290,chr1,-,204337557,204338847,5.348118,6.49942,5.118626,5.259403,5.1897187,3.965513,0.000358964
ASHGV40027873,3.88303,up,G047439,2334,chr2,-,195148028,195191001,2.3348548,6.3119082,7.1894097,3.2586794,2.5251496,2.3668175,0.089216997
ASHGV40042917,2.1290728,up,G069157,866,chr6,-,2528526,2531723,4.6513343,3.4799995,2.3237648,2.3474622,4.482653,2.3668175,0.060700331
ASHGV40000940,2.4884954,up,LINC01510,1369,chr7,-,116203647,116254874,2.3348548,5.561576,5.9923177,5.1153297,2.324807,2.9505033,0.139818041
ASHGV40031948,2.3046569,up,G051377,544,chr20,+,62160044,62162630,4.522799,4.2023234,5.534523,4.7068996,3.8378386,3.3563247,0.002877856
ASHGV40017256,3.0350858,up,RP11-697E2.4,399,chr15,+,90788644,90789043,8.666227,7.8255615,8.800873,7.695979,9.014416,6.798874,0.00033057
ASHGV40005291,2.1640807,up,XLOC_008380,696,chr10,+,8083774,8084837,4.564852,4.7168036,4.25607,4.63508,5.128276,3.546462,4.68694E-05
ASHGV40019127,2.0522683,up,G031146,11956,chr16,+,54818534,54847109,4.8541884,5.753669,4.5262604,4.435444,4.763253,3.8293436,0.002215182
ASHGV40026921,3.4847042,up,G044129,1417,chr2,-,71797989,71799508,7.966913,8.984651,10.619694,7.859598,10.089735,7.303082,0.01162136
ASHGV40017724,2.2390953,up,LOC101927814,1349,chr16,-,21601018,21610706,4.6551347,6.9352474,5.3194466,5.629873,5.126568,4.370338,0.016450791
ASHGV40001495,2.0611671,up,CTD-2199O4.1,943,chr5,+,10137249,10138477,4.5512276,5.4359565,5.89671,4.8943276,5.677372,4.2476573,0.003047681
ASHGV40049789,3.6266032,up,G082496,2767,chr8,-,112718499,113028913,4.7467194,5.4264107,6.0171466,5.986784,6.1197553,3.8007443,9.28462E-05
ASHGV40049454,3.072998,up,G081419,1126,chr8,-,73865713,73882443,4.7322364,6.1043253,7.3905873,4.7915015,7.5042987,4.484943,0.027260368
ASHGV40002843,2.0395747,up,PWRN3,849,chr15,+,24686273,24693114,2.3348548,4.800232,2.3237648,5.1917706,2.324807,2.3668175,0.155914355
ASHGV40054227,2.2843042,up,XRCC6P5,2175,chrX,-,98716599,99194841,5.5086064,5.227267,7.956299,6.840793,5.378566,4.9905515,0.05425405
ASHGV40041670,6.4245051,up,CTD-2325A15.5,604,chr5,+,42806495,42807099,7.8041244,5.2337317,8.027958,4.544147,10.083144,4.4550357,0.028536407
ASHGV40059886,2.2076061,up,uc.12,201,chr1,-,35650226,35650427,7.4480433,7.1930237,7.591911,8.93488,7.7670784,6.6445045,0.00536236
ASHGV40017914,4.101378,up,G030746,1242,chr16,-,33533271,33544325,4.861279,3.8360403,5.012399,4.349717,3.9551957,2.3668175,2.46226E-05
ASHGV40004565,3.3867048,up,LMO7-AS1,593,chr13,-,76178835,76210130,5.22188,4.09513,7.2510185,5.692219,6.0900593,3.9101791,0.009356682
ASHGV40045277,8.8769998,up,G071662,12857,chr6,+,75547912,75600356,2.3348548,2.3294015,5.897499,8.638905,8.383788,2.3668175,0.052604263
ASHGV40042852,2.5599757,up,CTC-563A5.2,569,chr5,+,179390614,179391419,6.114997,8.348383,6.8352222,6.398741,7.075134,5.5983653,0.007960306
ASHGV40036790,5.9279111,up,G058578,294,chr3,+,169254006,169254300,5.093577,3.5262203,5.4125257,5.4962096,5.143174,2.3668175,9.9378E-05
ASHGV40054245,2.0526902,up,G089391,10302,chrX,-,100729884,100740293,5.195694,6.5301228,5.360593,5.3386827,5.4974246,4.5469875,0.002610325
ASHGV40022256,3.6991263,up,G035833,938,chr17,+,74667785,74668723,2.3348548,3.81474,5.822406,5.76468,5.973182,2.854788,0.030689501
ASHGV40056576,12.4323869,up,XLOC_000398,347,chr1,+,149616220,149616885,15.982691,14.675772,14.116504,14.407895,14.98579,11.197699,3.34278E-06
ASHGV40035395,3.3728054,up,G059183,2170,chr3,-,187509411,187513993,5.616204,4.67974,4.6771626,5.0616584,4.753022,3.2036083,9.96324E-06
ASHGV40059615,2.0108341,up,XLOC_009428,793,chr11,-,44994326,44995338,2.6123588,3.5365376,4.7381487,4.4437776,4.9023705,3.0388446,0.046851783
ASHGV40058677,2.3692161,up,G057952,12857,chr3,+,144069143,144204458,7.1213193,6.9164925,7.7417784,7.6551747,8.203147,6.2831726,0.000636107
